123 3 2
-1.12793 -0.952024 -1.08245 
-1.08366 -0.954998 -1.09258 
-1.15391 -0.900393 -1.04123 
-1.13123 -1.14114 -1.0715 
-1.14495 -1.0689 -1.08194 
-1.15644 -0.910947 -1.03898 
-1.1179 -1.05454 -1.05475 
-0.995216 -0.912821 -0.990696 
-1.15114 -0.0345564 -0.493539 
-1.01921 -0.0415659 -0.0340515 
-0.821449 0.00340045 -1.00186 
-1.11381 -0.0299738 -1.1182 
-1.01883 -0.0860959 -0.965635 
-1.1005 -0.0326731 -1.1058 
-1.01161 -0.903657 -1.09003 
-1.01075 -0.994504 -1.08997 
0.0333699 0.0227896 -0.839321 
-0.96739 0.0567245 -0.94659 
-1.01932 0.0818188 -0.927375 
-0.851412 -0.0234126 -0.966436 
-1.03213 0.0244541 -0.862504 
-0.712137 0.0131442 -1.00067 
-1.08189 -0.841285 -1.12477 
-0.0106631 -0.0235175 -0.0431746 
0.015724 -0.0308853 -0.871108 
-1.07377 -0.0106944 -1.14262 
-1.13293 -0.00807852 -1.1371 
-1.00377 -0.699082 -1.11999 
-1.04207 0.011061 -0.771753 
-1.01278 0.0320426 -0.027679 
-1.11681 -0.718802 -1.10091 
-1.11356 -0.0364219 -0.607367 
-1.0459 -0.0225051 -0.708298 
-1.11847 0.0191088 -0.564634 
-1.03123 0.000201962 -0.66107 
-1.06947 -0.00537466 -0.662834 
-1.02921 -0.00353878 -0.653683 
-1.02648 0.0106251 -0.697902 
-1.04162 -0.00116872 -0.646228 
-1.02739 0.00779351 -0.671017 
0.071135 0.0427506 -0.757651 
-1.02885 0.0411277 -0.683341 
-0.902379 0.00323209 0.0212381 
-1.08696 0.0545588 -1.02662 
-0.895785 -0.001195 -1.06929 
-1.08436 0.053473 -1.02734 
-0.926135 -0.040323 -0.0417465 
-1.05859 0.025672 -0.977463 
-1.05341 -0.0318636 -1.02275 
-1.05612 0.00472839 -1.07578 
-0.999413 0.00665263 -0.726858 
-0.944648 0.0513349 -0.948232 
-0.983578 -0.0470125 -0.015312 
-0.959141 0.0244581 -0.836945 
-0.947321 0.0291165 -0.922696 
-1.06305 0.00249488 -0.771334 
-0.679291 -0.00554814 -1.08013 
-0.997035 0.00283939 -0.780865 
-0.97516 0.0117358 -0.90939 
-0.758263 -0.00579749 -1.04494 
-0.927239 0.000742383 -0.852519 
-0.883244 0.013174 -0.973233 
0.00940561 0.0410212 -0.822567 
-0.780163 0.0101135 -0.966312 
-0.0370875 0.0231068 -0.809059 
-1.00455 0.0176322 -0.869592 
-0.909741 -0.0685576 -1.04534 
-0.751645 0.00796797 -1.00215 
-0.968728 -0.0663777 -1.02578 
-0.937022 -0.0620713 -0.995512 
-0.533964 0.0119089 -1.13322 
-0.00821141 0.00916246 -1.15543 
-0.00655471 -0.00224276 -1.08204 
-0.0721295 0.000633552 -0.00893882 
-1.05457 0.0492229 -1.00007 
-1.054 0.030435 -1.00331 
-1.03962 -0.0297889 -1.03959 
-1.00651 0.0342448 -1.00338 
-1.06224 -0.0532084 -1.06592 
-1.01173 0.0136913 -1.01375 
-1.01583 -0.0150371 -1.10137 
-1.03208 0.00806759 -1.03321 
-1.0512 0.0499522 -1.06366 
-1.04162 -0.701306 -1.12537 
-1.07972 -0.566678 -1.12755 
-1.00405 0.0461257 -1.05808 
-1.05578 -0.00250198 -1.12393 
-0.966128 -0.0290505 -0.000291727 
-0.995878 0.0256668 -1.05347 
-1.00775 -0.74722 -1.1243 
-0.966871 -0.861621 -1.12553 
-1.10261 -0.579358 -1.12688 
-1.03614 -0.82427 -1.12383 
-1.13448 -0.0352696 -1.10775 
-0.528581 0.0774811 -1.12363 
-1.07418 -0.016846 -1.10622 
-1.03123 0.0048561 -1.12897 
-0.515301 0.0539026 -1.1207 
-1.09776 0.0409313 -1.11924 
-1.08193 -0.550697 -1.11972 
-1.08519 0.0466425 -1.11462 
-1.00564 -1.03116 -1.14513 
-1.13454 -0.902862 -1.03511 
-1.07017 -0.911815 -1.0041 
0.0296473 -0.0256657 -0.601866 
-1.13864 -0.571146 -1.08149 
-0.965542 -0.0149483 -1.00257 
-0.952609 -0.0142061 -1.018 
-1.09076 -0.934793 -0.993552 
-1.047 -0.763435 -1.08147 
-1.07233 -0.815479 -1.00467 
-0.831232 -0.0248736 -1.00329 
-0.848219 -0.0331322 -1.00393 
-1.02373 -0.016227 -0.824553 
-1.02661 -0.0129962 -0.74326 
-1.05322 -0.0967839 -1.04952 
-0.917644 0.0122698 -0.8852 
-0.712207 -0.00479334 0.00257792 
-1.00752 -0.0563105 -1.00814 
-0.928253 -0.00609104 -0.911422 
-0.644141 0.0200252 -0.0262514 
-0.51455 -0.00336206 0.0106609 
-0.579214 0.0150245 -0.0223966 
-14.9391 -10.3975 
-14.972 -10.3239 
-15.0556 -9.7772 
-14.5636 -11.3851 
-14.6878 -11.2216 
-15.035 -9.84974 
-14.7746 -10.9639 
-15.2713 -8.82783 
-17.0006 -3.83937 
-18.0476 -3.19846 
-16.6692 -4.98762 
-15.9978 -7.59276 
-16.3881 -6.14886 
-16.0387 -7.51205 
-15.1578 -9.47203 
-14.9753 -10.191 
-18.3737 -1.80316 
-16.5106 -5.65103 
-16.4515 -5.84318 
-16.6757 -4.91674 
-16.5494 -5.482 
-16.8584 -4.18557 
-15.1535 -9.48532 
-19.8506 0.1567 
-18.3311 -2.07627 
-16.0243 -7.51249 
-15.9383 -7.70635 
-15.5092 -7.99542 
-16.6882 -4.87014 
-18.0813 -3.17831 
-15.355 -8.6563 
-16.8567 -4.18966 
-16.7906 -4.44787 
-16.9269 -4.05284 
-16.8979 -4.12873 
-16.8327 -4.34644 
-16.9141 -4.06623 
-16.8411 -4.28308 
-16.907 -4.11252 
-16.8866 -4.1388 
-18.4272 -1.1026 
-16.8593 -4.16086 
-18.3058 -2.37496 
-16.1854 -7.02192 
-16.4344 -6.01704 
-16.1886 -7.01715 
-18.1923 -2.47191 
-16.3152 -6.57261 
-16.2489 -6.86323 
-16.16 -7.23754 
-16.8352 -4.28342 
-16.5464 -5.49058 
-18.114 -2.96327 
-16.7121 -4.74156 
-16.5874 -5.33847 
-16.6551 -5.00659 
-16.7868 -4.4892 
-16.7463 -4.64769 
-16.5649 -5.4803 
-16.7069 -4.80318 
-16.7397 -4.65596 
-16.6117 -5.2472 
-18.3975 -1.68405 
-16.7978 -4.39162 
-18.4184 -1.56124 
-16.583 -5.36253 
-16.4419 -5.888 
-16.7879 -4.4663 
-16.3766 -6.24478 
-16.4792 -5.78302 
-16.9588 -3.98546 
-17.9121 -3.8306 
-18.0402 -3.68022 
-19.8389 0.145883 
-16.2818 -6.68314 
-16.2798 -6.73259 
-16.244 -6.8934 
-16.3565 -6.41886 
-16.1618 -7.14083 
-16.3326 -6.56482 
-16.1841 -7.06778 
-16.2679 -6.84415 
-16.1838 -7.07055 
-15.4496 -8.27492 
-15.6053 -7.81739 
-16.2701 -6.73636 
-16.0833 -7.40945 
-18.1843 -2.88905 
-16.2932 -6.68311 
-15.4148 -8.34311 
-15.2496 -8.90051 
-15.5564 -7.95765 
-15.2409 -9.09914 
-15.981 -7.59787 
-16.9697 -3.8482 
-16.0815 -7.42957 
